zone_id	zx	zy	rx	ry	sector	feature	avg_rgb_hex
768	1	6	3	8	PLAINS	NONE	#bba5be
768	1	6	4	8	PLAINS	NONE	#bea0ba
768	1	6	5	8	PLAINS	NONE	#a26f80
768	1	6	6	8	PLAINS	NONE	#925164
768	1	6	7	8	PLAINS	NONE	#a35d6f
768	1	6	8	8	PLAINS	NONE	#b07585
768	1	6	9	8	PLAINS	NONE	#c49aa9
768	1	6	0	9	WATER	RIVER	#b3b2cd
768	1	6	1	9	WATER	RIVER	#b4b0cd
768	1	6	2	9	PLAINS	NONE	#ab98b5
768	1	6	3	9	PLAINS	NONE	#b599b4
768	1	6	4	9	PLAINS	NONE	#b390aa
768	1	6	5	9	PLAINS	NONE	#ab7f8e
768	1	6	6	9	PLAINS	NONE	#956070
768	1	6	7	9	PLAINS	NONE	#9b5866
768	1	6	8	9	PLAINS	NONE	#a76372
768	1	6	9	9	PLAINS	NONE	#bd8392
767	2	6	0	0	PLAINS	NONE	#a98ea7
767	2	6	1	0	PLAINS	NONE	#c1a9be
767	2	6	2	0	PLAINS	NONE	#b6a2bb
767	2	6	3	0	PLAINS	NONE	#a393b0
767	2	6	4	0	WATER	RIVER	#9a8caf
767	2	6	5	0	WATER	RIVER	#8e83a9
767	2	6	6	0	WATER	RIVER	#817ba3
767	2	6	7	0	WATER	RIVER	#7c789e
767	2	6	8	0	WATER	RIVER	#7d769c
767	2	6	9	0	WATER	RIVER	#827d9c
767	2	6	0	1	PLAINS	NONE	#b79ab1
767	2	6	1	1	PLAINS	NONE	#b89eb5
767	2	6	2	1	PLAINS	NONE	#b7a4bb
767	2	6	3	1	PLAINS	NONE	#ac9bb7
767	2	6	4	1	WATER	RIVER	#9f90b4
767	2	6	5	1	WATER	RIVER	#968aaf
767	2	6	6	1	WATER	RIVER	#998cb2
767	2	6	7	1	WATER	RIVER	#9a8db1
767	2	6	8	1	WATER	RIVER	#9184aa
767	2	6	9	1	WATER	RIVER	#817d9a
767	2	6	0	2	PLAINS	NONE	#b691a6
767	2	6	1	2	PLAINS	NONE	#bd9db6
767	2	6	2	2	PLAINS	NONE	#bba4bc
767	2	6	3	2	PLAINS	NONE	#b7a4bf
767	2	6	4	2	PLAINS	NONE	#ae9dbe
767	2	6	5	2	PLAINS	NONE	#a294b7
767	2	6	6	2	PLAINS	NONE	#a092b5
767	2	6	7	2	PLAINS	NONE	#9b8cb0
767	2	6	8	2	PLAINS	NONE	#9182a7
767	2	6	9	2	PLAINS	NONE	#77748c
767	2	6	0	3	PLAINS	NONE	#bb92a8
767	2	6	1	3	PLAINS	NONE	#c0a1b9
767	2	6	2	3	PLAINS	NONE	#bba3ba
767	2	6	3	3	PLAINS	NONE	#ae9bb6
767	2	6	4	3	PLAINS	NONE	#9e8dad
767	2	6	5	3	PLAINS	NONE	#9385a8
767	2	6	6	3	PLAINS	NONE	#9282a6
767	2	6	7	3	PLAINS	NONE	#9384a8
767	2	6	8	3	PLAINS	NONE	#9485a9
767	2	6	9	3	PLAINS	NONE	#77748b
767	2	6	0	4	PLAINS	NONE	#c69fb4
767	2	6	1	4	PLAINS	NONE	#c4a3b4
767	2	6	2	4	PLAINS	NONE	#c5a8bc
767	2	6	3	4	PLAINS	NONE	#b29fb6
767	2	6	4	4	PLAINS	NONE	#9d90aa
767	2	6	5	4	PLAINS	NONE	#9587a7
767	2	6	6	4	WATER	RIVER	#8d82a7
767	2	6	7	4	WATER	RIVER	#857ea2
767	2	6	8	4	WATER	RIVER	#988db1
767	2	6	9	4	PLAINS	ROAD	#807e92
767	2	6	0	5	PLAINS	NONE	#cfaebe
767	2	6	1	5	PLAINS	NONE	#bd9cad
767	2	6	2	5	PLAINS	NONE	#c6aabf
767	2	6	3	5	PLAINS	NONE	#bdadc2
767	2	6	4	5	PLAINS	NONE	#b9aec5
767	2	6	5	5	PLAINS	NONE	#aba0bd
767	2	6	6	5	WATER	RIVER	#9890b4
767	2	6	7	5	WATER	RIVER	#a29dc0
767	2	6	8	5	WATER	RIVER	#a79fc1
767	2	6	9	5	PLAINS	ROAD	#838294
767	2	6	0	6	PLAINS	NONE	#d2b3be
767	2	6	1	6	PLAINS	NONE	#c09fb1
767	2	6	2	6	PLAINS	NONE	#b69cb4
767	2	6	3	6	PLAINS	NONE	#b8aac3
767	2	6	4	6	PLAINS	NONE	#b7b2c9
767	2	6	5	6	WATER	RIVER	#afabc7
767	2	6	6	6	WATER	RIVER	#9997b7
767	2	6	7	6	WATER	RIVER	#9595bb
767	2	6	8	6	WATER	RIVER	#8e8eb2
767	2	6	9	6	WATER	RIVER	#777b86
767	2	6	0	7	PLAINS	NONE	#d0b2bd
767	2	6	1	7	PLAINS	NONE	#caadbd
767	2	6	2	7	PLAINS	NONE	#a68ea8
767	2	6	3	7	PLAINS	NONE	#9989a9
767	2	6	4	7	WATER	RIVER	#a39db9
767	2	6	5	7	WATER	RIVER	#a39ebc
767	2	6	6	7	WATER	RIVER	#8784a9
767	2	6	7	7	WATER	RIVER	#8a89b2
767	2	6	8	7	WATER	RIVER	#8f8fb4
767	2	6	9	7	WATER	RIVER	#616573
767	2	6	0	8	PLAINS	NONE	#cfb3bf
767	2	6	1	8	PLAINS	NONE	#d2bcca
767	2	6	2	8	PLAINS	NONE	#ac9ab5
767	2	6	3	8	WATER	RIVER	#998eb1
767	2	6	4	8	WATER	RIVER	#a8a1c2
767	2	6	5	8	WATER	RIVER	#a7a1c2
767	2	6	6	8	WATER	RIVER	#928eb4
767	2	6	7	8	WATER	RIVER	#9190b9
767	2	6	8	8	WATER	RIVER	#9696b9
767	2	6	9	8	WATER	RIVER	#6f7388
767	2	6	0	9	PLAINS	NONE	#c59ca8
767	2	6	1	9	PLAINS	NONE	#cdb3c5
767	2	6	2	9	PLAINS	NONE	#b8a8bf
767	2	6	3	9	PLAINS	NONE	#b2a8c3
767	2	6	4	9	PLAINS	NONE	#b5aec9
767	2	6	5	9	WATER	RIVER	#ada8c6
767	2	6	6	9	WATER	RIVER	#9996b8
767	2	6	7	9	WATER	RIVER	#8f8fb2
767	2	6	8	9	WATER	RIVER	#9394b4
767	2	6	9	9	WATER	RIVER	#838a9f
766	3	6	0	0	WATER	RIVER	#9496ae
766	3	6	1	0	WATER	RIVER	#76779d
766	3	6	2	0	WATER	RIVER	#6b6c97
766	3	6	3	0	WATER	RIVER	#6b6c97
766	3	6	4	0	WATER	RIVER	#51537a
766	3	6	5	0	WATER	RIVER	#414268
766	3	6	6	0	WATER	RIVER	#3e3f61
766	3	6	7	0	WATER	RIVER	#464766
766	3	6	8	0	WATER	RIVER	#4a4b64
766	3	6	9	0	WATER	RIVER	#484866
766	3	6	0	1	WATER	RIVER	#9093a9
766	3	6	1	1	WATER	RIVER	#696b91
766	3	6	2	1	WATER	RIVER	#666791
766	3	6	3	1	WATER	RIVER	#6b6b95
766	3	6	4	1	WATER	RIVER	#6c6d93
766	3	6	5	1	WATER	RIVER	#424265
766	3	6	6	1	WATER	RIVER	#3f405b
766	3	6	7	1	WATER	RIVER	#3f415a
766	3	6	8	1	WATER	RIVER	#474860
766	3	6	9	1	WATER	RIVER	#464664
766	3	6	0	2	WATER	RIVER	#82859a
766	3	6	1	2	WATER	RIVER	#696a8c
766	3	6	2	2	WATER	RIVER	#6d6a8c
766	3	6	3	2	WATER	RIVER	#777393
766	3	6	4	2	WATER	RIVER	#88869b
766	3	6	5	2	WATER	RIVER	#605e74
766	3	6	6	2	WATER	RIVER	#484a61
766	3	6	7	2	PLAINS	NONE	#4d4b62
766	3	6	8	2	WATER	RIVER	#57546e
766	3	6	9	2	WATER	RIVER	#524f6e
766	3	6	0	3	WATER	RIVER	#818397
766	3	6	1	3	WATER	RIVER	#6a6a8b
766	3	6	2	3	WATER	RIVER	#777294
766	3	6	3	3	WATER	RIVER	#847f9f
766	3	6	4	3	WATER	RIVER	#9491a8
766	3	6	5	3	WATER	RIVER	#6b6981
766	3	6	6	3	WATER	RIVER	#4e5067
766	3	6	7	3	WATER	RIVER	#5a566d
766	3	6	8	3	WATER	RIVER	#5c536e
766	3	6	9	3	WATER	RIVER	#5d5372
766	3	6	0	4	PLAINS	ROAD	#828595
766	3	6	1	4	WATER	RIVER	#686887
766	3	6	2	4	WATER	RIVER	#807b9b
766	3	6	3	4	PLAINS	NONE	#8f8ba8
766	3	6	4	4	WATER	RIVER	#7e7e9a
766	3	6	5	4	WATER	RIVER	#6c6b88
766	3	6	6	4	WATER	RIVER	#56536b
766	3	6	7	4	PLAINS	NONE	#524c5f
766	3	6	8	4	PLAINS	NONE	#514959
766	3	6	9	4	PLAINS	NONE	#504659
766	3	6	0	5	PLAINS	ROAD	#747888
766	3	6	1	5	WATER	RIVER	#6f6f8c
766	3	6	2	5	WATER	RIVER	#8782a2
766	3	6	3	5	PLAINS	NONE	#918caa
766	3	6	4	5	WATER	RIVER	#8384a2
766	3	6	5	5	WATER	RIVER	#605f80
766	3	6	6	5	WATER	RIVER	#53506e
766	3	6	7	5	PLAINS	NONE	#4e475f
766	3	6	8	5	PLAINS	NONE	#4e4558
766	3	6	9	5	PLAINS	NONE	#4c465c
766	3	6	0	6	PLAINS	ROAD	#88909d
766	3	6	1	6	WATER	RIVER	#7e7c91
766	3	6	2	6	WATER	RIVER	#8782a2
766	3	6	3	6	WATER	RIVER	#908baa
766	3	6	4	6	WATER	RIVER	#747396
766	3	6	5	6	WATER	RIVER	#616085
766	3	6	6	6	WATER	RIVER	#555173
766	3	6	7	6	WATER	RIVER	#524d68
766	3	6	8	6	PLAINS	NONE	#4b455c
766	3	6	9	6	WATER	RIVER	#4f4c68
766	3	6	0	7	PLAINS	ROAD	#939aa8
766	3	6	1	7	PLAINS	ROAD	#888396
766	3	6	2	7	WATER	RIVER	#847b9b
766	3	6	3	7	WATER	RIVER	#7a7595
766	3	6	4	7	WATER	RIVER	#717296
766	3	6	5	7	WATER	RIVER	#66678d
766	3	6	6	7	WATER	RIVER	#5b5780
766	3	6	7	7	WATER	RIVER	#5a5576
766	3	6	8	7	WATER	RIVER	#66627e
766	3	6	9	7	WATER	RIVER	#6a6888
766	3	6	0	8	WATER	RIVER	#999fad
766	3	6	1	8	PLAINS	ROAD	#8e8694
766	3	6	2	8	PLAINS	NONE	#9687a1
766	3	6	3	8	WATER	RIVER	#827898
766	3	6	4	8	WATER	RIVER	#6a6c8e
766	3	6	5	8	WATER	RIVER	#65668d
766	3	6	6	8	WATER	RIVER	#7e7b9e
766	3	6	7	8	WATER	RIVER	#8c84a2
766	3	6	8	8	PLAINS	NONE	#817c97
766	3	6	9	8	WATER	RIVER	#757090
766	3	6	0	9	WATER	RIVER	#8c92a0
766	3	6	1	9	PLAINS	ROAD	#7d7888
766	3	6	2	9	PLAINS	ROAD	#9b8a9f
766	3	6	3	9	PLAINS	NONE	#92829c
766	3	6	4	9	WATER	RIVER	#827c97
766	3	6	5	9	WATER	RIVER	#787193
766	3	6	6	9	PLAINS	NONE	#a399b6
766	3	6	7	9	WATER	RIVER	#9c92ac
766	3	6	8	9	WATER	RIVER	#8e88a5
766	3	6	9	9	WATER	RIVER	#8a85a6
765	4	6	0	0	WATER	RIVER	#474461
765	4	6	1	0	WATER	RIVER	#443d5c
765	4	6	2	0	WATER	RIVER	#433e5d
765	4	6	3	0	WATER	RIVER	#474265
765	4	6	4	0	WATER	RIVER	#4a476c
765	4	6	5	0	WATER	RIVER	#49466a
765	4	6	6	0	WATER	RIVER	#504d6f
765	4	6	7	0	WATER	RIVER	#4e5076
765	4	6	8	0	WATER	RIVER	#525580
765	4	6	9	0	WATER	RIVER	#4e4c73
765	4	6	0	1	WATER	RIVER	#423f5a
765	4	6	1	1	WATER	RIVER	#4e4662
765	4	6	2	1	PLAINS	NONE	#413c53
765	4	6	3	1	PLAINS	NONE	#3f3b53
765	4	6	4	1	WATER	RIVER	#36334d
765	4	6	5	1	WATER	RIVER	#383651
765	4	6	6	1	WATER	RIVER	#403d5a
765	4	6	7	1	WATER	RIVER	#46496c
765	4	6	8	1	WATER	RIVER	#464a71
765	4	6	9	1	WATER	RIVER	#524e70
765	4	6	0	2	WATER	RIVER	#504c68
765	4	6	1	2	PLAINS	NONE	#5d536d
765	4	6	2	2	PLAINS	NONE	#5c4e64
765	4	6	3	2	PLAINS	NONE	#4f445d
765	4	6	4	2	PLAINS	NONE	#38344b
765	4	6	5	2	WATER	RIVER	#3a3b54
765	4	6	6	2	WATER	RIVER	#434368
765	4	6	7	2	WATER	RIVER	#474768
765	4	6	8	2	WATER	RIVER	#5f587a
765	4	6	9	2	WATER	RIVER	#57537a
765	4	6	0	3	WATER	RIVER	#5a526e
765	4	6	1	3	PLAINS	NONE	#585168
765	4	6	2	3	PLAINS	NONE	#615369
765	4	6	3	3	PLAINS	NONE	#4e435b
765	4	6	4	3	PLAINS	NONE	#403c55
765	4	6	5	3	WATER	RIVER	#36374f
765	4	6	6	3	WATER	RIVER	#3d3d5e
765	4	6	7	3	WATER	RIVER	#474568
765	4	6	8	3	WATER	RIVER	#655e82
765	4	6	9	3	WATER	RIVER	#535580
765	4	6	0	4	PLAINS	NONE	#4d4454
765	4	6	1	4	PLAINS	NONE	#4b4356
765	4	6	2	4	PLAINS	NONE	#544e64
765	4	6	3	4	PLAINS	NONE	#544f62
765	4	6	4	4	PLAINS	NONE	#4c475c
765	4	6	5	4	PLAINS	NONE	#51475c
765	4	6	6	4	PLAINS	NONE	#5e5163
765	4	6	7	4	PLAINS	NONE	#5e546b
765	4	6	8	4	WATER	RIVER	#545671
765	4	6	9	4	WATER	RIVER	#4b5073
765	4	6	0	5	PLAINS	NONE	#454354
765	4	6	1	5	PLAINS	NONE	#464358
765	4	6	2	5	WATER	RIVER	#4d4c64
765	4	6	3	5	WATER	RIVER	#504e67
765	4	6	4	5	WATER	RIVER	#575471
765	4	6	5	5	WATER	RIVER	#584e6b
765	4	6	6	5	PLAINS	NONE	#71617d
765	4	6	7	5	PLAINS	NONE	#706179
765	4	6	8	5	PLAINS	NONE	#5c536b
765	4	6	9	5	WATER	RIVER	#4b4b6b
765	4	6	0	6	WATER	RIVER	#504d69
765	4	6	1	6	WATER	RIVER	#504d69
765	4	6	2	6	WATER	RIVER	#55526d
765	4	6	3	6	PLAINS	NONE	#5d5672
765	4	6	4	6	PLAINS	NONE	#5f5470
765	4	6	5	6	PLAINS	NONE	#5a4d67
765	4	6	6	6	PLAINS	NONE	#5f506a
765	4	6	7	6	PLAINS	NONE	#65556c
765	4	6	8	6	PLAINS	NONE	#584960
765	4	6	9	6	WATER	RIVER	#4b4762
765	4	6	0	7	WATER	RIVER	#676382
765	4	6	1	7	WATER	RIVER	#5d5877
765	4	6	2	7	WATER	RIVER	#5b5775
765	4	6	3	7	WATER	RIVER	#6e6282
765	4	6	4	7	PLAINS	NONE	#766385
765	4	6	5	7	PLAINS	NONE	#6d5e7b
765	4	6	6	7	PLAINS	NONE	#564862
765	4	6	7	7	PLAINS	NONE	#564861
765	4	6	8	7	PLAINS	NONE	#56475c
765	4	6	9	7	WATER	RIVER	#4c4761
765	4	6	0	8	WATER	RIVER	#6e6988
765	4	6	1	8	WATER	RIVER	#615c7b
765	4	6	2	8	PLAINS	NONE	#534e69
765	4	6	3	8	PLAINS	NONE	#5d5373
765	4	6	4	8	WATER	RIVER	#695d80
765	4	6	5	8	WATER	RIVER	#5e5576
765	4	6	6	8	WATER	RIVER	#514a6a
765	4	6	7	8	WATER	RIVER	#4f4764
765	4	6	8	8	PLAINS	NONE	#4e4057
765	4	6	9	8	WATER	RIVER	#4d4860
765	4	6	0	9	WATER	RIVER	#787292
765	4	6	1	9	WATER	RIVER	#676282
765	4	6	2	9	WATER	RIVER	#585471
765	4	6	3	9	WATER	RIVER	#534e6d
765	4	6	4	9	WATER	RIVER	#534f6f
765	4	6	5	9	WATER	RIVER	#505070
765	4	6	6	9	WATER	RIVER	#545679
765	4	6	7	9	WATER	RIVER	#52577a
765	4	6	8	9	WATER	RIVER	#4d5170
765	4	6	9	9	WATER	RIVER	#575573
764	5	6	0	0	WATER	RIVER	#565373
764	5	6	1	0	WATER	RIVER	#5c5879
764	5	6	2	0	WATER	RIVER	#5e5a79
764	5	6	3	0	WATER	RIVER	#4c4b6b
764	5	6	4	0	WATER	RIVER	#464766
764	5	6	5	0	WATER	RIVER	#2e3555
764	5	6	6	0	WATER	RIVER	#2e3556
764	5	6	7	0	WATER	RIVER	#383a5a
764	5	6	8	0	WATER	RIVER	#413853
764	5	6	9	0	WATER	RIVER	#3c3853
764	5	6	0	1	WATER	RIVER	#605b7a
764	5	6	1	1	WATER	RIVER	#5e597a
764	5	6	2	1	WATER	RIVER	#605b7b
764	5	6	3	1	PLAINS	NONE	#615676
764	5	6	4	1	WATER	RIVER	#665c7c
764	5	6	5	1	WATER	RIVER	#4d4d6c
764	5	6	6	1	WATER	RIVER	#414160
764	5	6	7	1	WATER	RIVER	#3e3a55
764	5	6	8	1	PLAINS	NONE	#403448
764	5	6	9	1	WATER	RIVER	#38374b
764	5	6	0	2	WATER	RIVER	#645f7e
764	5	6	1	2	WATER	RIVER	#605c74
764	5	6	2	2	WATER	RIVER	#5b576e
764	5	6	3	2	WATER	RIVER	#544f68
764	5	6	4	2	PLAINS	NONE	#4e4a63
764	5	6	5	2	WATER	RIVER	#464663
764	5	6	6	2	WATER	RIVER	#3f405c
764	5	6	7	2	WATER	RIVER	#3e3b54
764	5	6	8	2	PLAINS	NONE	#383245
764	5	6	9	2	PLAINS	NONE	#343345
764	5	6	0	3	WATER	RIVER	#585b80
764	5	6	1	3	WATER	RIVER	#5b5678
764	5	6	2	3	WATER	RIVER	#565271
764	5	6	3	3	WATER	RIVER	#53506b
764	5	6	4	3	WATER	RIVER	#4b4762
764	5	6	5	3	WATER	RIVER	#3b3c56
764	5	6	6	3	WATER	RIVER	#3a3b57
764	5	6	7	3	WATER	RIVER	#3f3b56
764	5	6	8	3	PLAINS	NONE	#3b3245
764	5	6	9	3	PLAINS	NONE	#3b3042
764	5	6	0	4	WATER	RIVER	#484c70
764	5	6	1	4	WATER	RIVER	#494c6f
764	5	6	2	4	WATER	RIVER	#4e5174
764	5	6	3	4	WATER	RIVER	#505273
764	5	6	4	4	WATER	RIVER	#525372
764	5	6	5	4	WATER	RIVER	#4d516c
764	5	6	6	4	WATER	RIVER	#444865
764	5	6	7	4	WATER	RIVER	#484862
764	5	6	8	4	PLAINS	NONE	#463e4f
764	5	6	9	4	PLAINS	NONE	#453948
764	5	6	0	5	WATER	RIVER	#4b4e71
764	5	6	1	5	WATER	RIVER	#4b5073
764	5	6	2	5	WATER	RIVER	#4c5074
764	5	6	3	5	WATER	RIVER	#515377
764	5	6	4	5	WATER	RIVER	#4e4f73
764	5	6	5	5	WATER	RIVER	#4a4d70
764	5	6	6	5	WATER	RIVER	#484b6e
764	5	6	7	5	WATER	RIVER	#4d4d69
764	5	6	8	5	PLAINS	NONE	#494155
764	5	6	9	5	PLAINS	NONE	#483d4d
764	5	6	0	6	WATER	RIVER	#424769
764	5	6	1	6	WATER	RIVER	#485076
764	5	6	2	6	WATER	RIVER	#50557b
764	5	6	3	6	WATER	RIVER	#4d5177
764	5	6	4	6	WATER	RIVER	#55587e
764	5	6	5	6	WATER	RIVER	#4c4e74
764	5	6	6	6	WATER	RIVER	#52547a
764	5	6	7	6	WATER	RIVER	#50506d
764	5	6	8	6	WATER	RIVER	#4c4861
764	5	6	9	6	PLAINS	NONE	#4e485a
764	5	6	0	7	WATER	RIVER	#454a6d
764	5	6	1	7	WATER	RIVER	#4a5075
764	5	6	2	7	WATER	RIVER	#51597e
764	5	6	3	7	WATER	RIVER	#565c82
764	5	6	4	7	WATER	RIVER	#5c6187
764	5	6	5	7	WATER	RIVER	#5c6187
764	5	6	6	7	WATER	RIVER	#5b5f84
764	5	6	7	7	WATER	RIVER	#4f526e
764	5	6	8	7	WATER	RIVER	#4d4b66
764	5	6	9	7	PLAINS	NONE	#4c4a60
764	5	6	0	8	WATER	RIVER	#484d6e
764	5	6	1	8	WATER	RIVER	#4b5178
764	5	6	2	8	WATER	RIVER	#545b81
764	5	6	3	8	WATER	RIVER	#616889
764	5	6	4	8	WATER	RIVER	#5f6687
764	5	6	5	8	WATER	RIVER	#616a8c
764	5	6	6	8	WATER	RIVER	#5c6486
764	5	6	7	8	WATER	RIVER	#505676
764	5	6	8	8	WATER	RIVER	#515676
764	5	6	9	8	WATER	RIVER	#4e5270
764	5	6	0	9	WATER	RIVER	#535676
764	5	6	1	9	WATER	RIVER	#525775
764	5	6	2	9	WATER	RIVER	#5a5f7c
764	5	6	3	9	WATER	RIVER	#5f6481
764	5	6	4	9	WATER	RIVER	#616784
764	5	6	5	9	WATER	RIVER	#616a87
764	5	6	6	9	WATER	RIVER	#5d6683
764	5	6	7	9	WATER	RIVER	#555b7a
764	5	6	8	9	WATER	RIVER	#525a76
764	5	6	9	9	WATER	RIVER	#4b566e
763	6	6	0	0	WATER	RIVER	#393d5d
763	6	6	1	0	WATER	RIVER	#323856
763	6	6	2	0	WATER	RIVER	#343451
763	6	6	3	0	WATER	RIVER	#373653
763	6	6	4	0	WATER	RIVER	#444669
763	6	6	5	0	WATER	RIVER	#4b4d72
763	6	6	6	0	WATER	RIVER	#36334f
763	6	6	7	0	PLAINS	NONE	#353249
763	6	6	8	0	WATER	RIVER	#35364f
763	6	6	9	0	WATER	RIVER	#3b3c57
763	6	6	0	1	WATER	RIVER	#2d324a
763	6	6	1	1	WATER	RIVER	#293043
763	6	6	2	1	WATER	RIVER	#2f2c3d
763	6	6	3	1	PLAINS	NONE	#2f2b3a
763	6	6	4	1	WATER	RIVER	#2a2c3f
763	6	6	5	1	WATER	RIVER	#2b2e42
763	6	6	6	1	PLAINS	NONE	#343349
763	6	6	7	1	PLAINS	NONE	#3b394f
763	6	6	8	1	WATER	RIVER	#3a3a53
763	6	6	9	1	WATER	RIVER	#34364f
763	6	6	0	2	PLAINS	NONE	#2f3041
763	6	6	1	2	WATER	RIVER	#2c2f43
763	6	6	2	2	PLAINS	NONE	#302e40
763	6	6	3	2	PLAINS	NONE	#332f42
763	6	6	4	2	PLAINS	NONE	#333548
763	6	6	5	2	PLAINS	NONE	#2e3044
763	6	6	6	2	PLAINS	NONE	#323448
763	6	6	7	2	PLAINS	NONE	#35354b
763	6	6	8	2	WATER	RIVER	#3b3a55
763	6	6	9	2	WATER	RIVER	#423f5c
763	6	6	0	3	PLAINS	NONE	#3b3547
763	6	6	1	3	PLAINS	NONE	#38344c
763	6	6	2	3	PLAINS	NONE	#38334a
763	6	6	3	3	PLAINS	NONE	#3f3a53
763	6	6	4	3	WATER	RIVER	#43445e
763	6	6	5	3	WATER	RIVER	#373852
763	6	6	6	3	PLAINS	NONE	#37384e
763	6	6	7	3	PLAINS	NONE	#39394e
763	6	6	8	3	PLAINS	NONE	#3d374f
763	6	6	9	3	PLAINS	NONE	#3b354b
763	6	6	0	4	PLAINS	NONE	#3f384a
763	6	6	1	4	PLAINS	NONE	#3e3b4e
763	6	6	2	4	PLAINS	NONE	#3c3851
763	6	6	3	4	WATER	RIVER	#403b57
763	6	6	4	4	WATER	RIVER	#403f5a
763	6	6	5	4	WATER	RIVER	#373853
763	6	6	6	4	PLAINS	NONE	#3a384b
763	6	6	7	4	PLAINS	NONE	#3c3849
763	6	6	8	4	PLAINS	NONE	#3c3548
763	6	6	9	4	PLAINS	NONE	#353244
763	6	6	0	5	PLAINS	NONE	#423b4c
763	6	6	1	5	PLAINS	NONE	#3b3747
763	6	6	2	5	PLAINS	NONE	#403d54
763	6	6	3	5	WATER	RIVER	#45435e
763	6	6	4	5	WATER	RIVER	#42425d
763	6	6	5	5	WATER	RIVER	#383952
763	6	6	6	5	PLAINS	NONE	#3d374b
763	6	6	7	5	PLAINS	NONE	#3e3347
763	6	6	8	5	PLAINS	NONE	#40364c
763	6	6	9	5	PLAINS	NONE	#3d394d
763	6	6	0	6	PLAINS	NONE	#3f3c4b
763	6	6	1	6	PLAINS	NONE	#3d3949
763	6	6	2	6	PLAINS	NONE	#414155
763	6	6	3	6	WATER	RIVER	#45485f
763	6	6	4	6	WATER	RIVER	#45475e
763	6	6	5	6	PLAINS	NONE	#393a4f
763	6	6	6	6	PLAINS	NONE	#3c3a4d
763	6	6	7	6	PLAINS	NONE	#3b3141
763	6	6	8	6	PLAINS	NONE	#3b3342
763	6	6	9	6	PLAINS	NONE	#3a3446
763	6	6	0	7	WATER	RIVER	#48495e
763	6	6	1	7	WATER	RIVER	#494b60
763	6	6	2	7	WATER	RIVER	#42465d
763	6	6	3	7	WATER	RIVER	#3e445b
763	6	6	4	7	WATER	RIVER	#41445c
763	6	6	5	7	WATER	RIVER	#40415b
763	6	6	6	7	WATER	RIVER	#353648
763	6	6	7	7	PLAINS	NONE	#373240
763	6	6	8	7	PLAINS	NONE	#393646
763	6	6	9	7	PLAINS	NONE	#3e3c4d
763	6	6	0	8	WATER	RIVER	#505570
763	6	6	1	8	WATER	RIVER	#4a5067
763	6	6	2	8	WATER	RIVER	#454b66
763	6	6	3	8	WATER	RIVER	#3f4562
763	6	6	4	8	WATER	RIVER	#404762
763	6	6	5	8	WATER	RIVER	#454a68
763	6	6	6	8	WATER	RIVER	#3f415b
763	6	6	7	8	WATER	RIVER	#42425c
763	6	6	8	8	WATER	RIVER	#434360
763	6	6	9	8	WATER	RIVER	#424563
763	6	6	0	9	WATER	RIVER	#49546e
763	6	6	1	9	WATER	RIVER	#485470
763	6	6	2	9	WATER	RIVER	#485272
763	6	6	3	9	WATER	RIVER	#464f71
763	6	6	4	9	WATER	RIVER	#454e71
763	6	6	5	9	WATER	RIVER	#424867
763	6	6	6	9	WATER	RIVER	#3f4861
763	6	6	7	9	WATER	RIVER	#444b65
763	6	6	8	9	WATER	RIVER	#424862
763	6	6	9	9	WATER	RIVER	#454f64
762	7	6	0	0	WATER	RIVER	#424461
762	7	6	1	0	WATER	RIVER	#464665
762	7	6	2	0	WATER	RIVER	#40415d
762	7	6	3	0	WATER	RIVER	#444562
762	7	6	4	0	WATER	RIVER	#4a4f6b
762	7	6	5	0	WATER	RIVER	#505573
762	7	6	6	0	WATER	RIVER	#484d6a
762	7	6	7	0	WATER	RIVER	#464d67
762	7	6	8	0	WATER	RIVER	#454d61
762	7	6	9	0	WATER	RIVER	#4f5662
762	7	6	0	1	WATER	RIVER	#383854
762	7	6	1	1	WATER	RIVER	#383857
762	7	6	2	1	WATER	RIVER	#3d3f5b
762	7	6	3	1	WATER	RIVER	#474a65
762	7	6	4	1	WATER	RIVER	#505673
762	7	6	5	1	WATER	RIVER	#4f5471
762	7	6	6	1	WATER	RIVER	#4a506c
762	7	6	7	1	WATER	RIVER	#4a546c
762	7	6	8	1	HILLS	NONE	#776756
762	7	6	9	1	HILLS	NONE	#b89056
762	7	6	0	2	WATER	RIVER	#3a3752
762	7	6	1	2	WATER	RIVER	#383b5a
762	7	6	2	2	WATER	RIVER	#3a3d58
762	7	6	3	2	WATER	RIVER	#484d67
762	7	6	4	2	WATER	RIVER	#4e5774
762	7	6	5	2	WATER	RIVER	#4c5471
762	7	6	6	2	WATER	RIVER	#4d5469
762	7	6	7	2	WATER	RIVER	#816f5e
762	7	6	8	2	HILLS	NONE	#d5b261
762	7	6	9	2	HILLS	NONE	#e3c672
762	7	6	0	3	WATER	RIVER	#3b3852
762	7	6	1	3	WATER	RIVER	#393d5c
762	7	6	2	3	WATER	RIVER	#3b3f5b
762	7	6	3	3	WATER	RIVER	#474c68
762	7	6	4	3	WATER	RIVER	#4c5773
762	7	6	5	3	WATER	RIVER	#4f5a70
762	7	6	6	3	HILLS	NONE	#8f7555
762	7	6	7	3	HILLS	NONE	#d7ac60
762	7	6	8	3	HILLS	NONE	#e0c97d
